Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target,regulatory_threshold_mg_L,exceedance_ratio,Contamination_Status_Regulatory,Safety_Status_Regulatory,Real_Impedance_abs,Imag_Impedance_abs,Impedance_real_imag_ratio,Impedance_magnitude_log1p,Frequency_log10,Charge_Transfer_Resistance_log1p,Capacitance_log10_abs,Conductance_proxy,Phase_rad,Phase_sin,Phase_cos,Temp_pH_interaction,Conductivity_pH_ratio,Rct_Cdl_product,Normalized_Rct_by_Z
Hg,0.4094524560981494,10,2383.383953714786,-736.5854409417277,2494.6096252986044,-17.173777901648,2537.3033988119714,4.599933107514617e-06,20.064226367541558,6.547391031932698,539.7805143788286,3,0.006,68.24207601635823,Heavy contamination,Unsafe,2383.383953714786,736.5854409417277,3.2357196073063617,7.822288317136793,1.0,7.839251183608806,-5.337154080851367,0.00040086432356321053,-0.2997389693900005,-0.2952708245297332,0.9554135963976709,131.36833578150916,82.44207680032987,0.011671425908004551,1.017114410639396
Cu,2.995868221066675,10,417.1542586124301,-128.6521681818093,436.5421581661578,-17.13998765178982,457.3073543252539,3.752697746889054e-06,33.281581465434584,6.538691758122209,560.2860764417289,2,2.0,1.4979341105333375,Low contamination,Unsafe,417.1542586124301,128.6521681818093,3.2424969163339057,6.081173062677842,1.0,6.127540038353933,-5.425540700319622,0.002290729500670785,-0.2991492182749037,-0.29470731698000485,0.9555875665361322,217.61800242530998,85.68779460510078,0.0017161362782121747,1.0475674474265666
Hg,0.2078203169532695,10000,4888.011006577398,-1458.4169499388368,5100.944187137386,-16.61332163120043,5491.537881334802,4.943897270742079e-06,20.997361927621498,7.638637524693929,544.1996840089807,3,0.006,34.63671949221158,Heavy contamination,Unsafe,4888.011006577398,1458.4169499388368,3.3515868056655815,8.537376959233333,4.0,8.61114570115529,-5.305842726354623,0.00019604213716382514,-0.28995716215724265,-0.28591117574201297,0.9582561242099211,160.39123673990923,71.24303021035719,0.02714959914370786,1.076572822572979
Hg,0.3952347300190071,100,2566.9231244558987,-762.8690694364079,2677.8841543220656,-16.55152913230864,2774.7981109542047,4.068050119923078e-06,34.29569879239767,7.42133449188567,539.9657382164842,3,0.006,65.87245500316784,Heavy contamination,Unsafe,2566.9231244558987,762.8690694364079,3.3648278941875627,7.893155626475286,2.0,7.928693592380476,-5.390506960755717,0.00037342914867532313,-0.28887867959854596,-0.2848775471504802,0.9585639170809247,254.51985237134255,72.75857714459747,0.011288017788029583,1.0361904963195234
Cd,0.4617378222483179,1000,2254.821128408897,-666.3605814549836,2351.2240951547333,-16.463834137749274,2344.2800472378435,4.767897728574361e-06,24.22738518649527,7.963218854664029,591.7108015899056,0,0.003,153.91260741610597,Heavy contamination,Unsafe,2254.821128408897,666.3605814549836,3.3837852825600234,7.763116583031987,3.0,7.76016009687915,-5.321581991131255,0.00042531037431111604,-0.2873481132059665,-0.2834100683249125,0.9589988181286088,192.9279705163071,74.30548027309801,0.01117728751236751,0.9970466243808079
Cu,1.9597512406078177,1000,427.4376835791081,-122.4120104709836,444.62082008271045,-15.980951773153167,509.6459604733334,1.8647542954819016e-06,25.730522456169066,7.423025800623637,519.2912212614567,2,2.0,0.9798756203039088,Safe,Safe,427.4376835791081,122.4120104709836,3.4917953061226426,6.099468411226023,3.0,6.235676513434381,-5.729145549840522,0.002249107452529385,-0.2789202260439487,-0.2753177650300135,0.9613532796318315,190.99833205566884,69.95681210590327,0.0009503644939676479,1.1462485278520704
Cd,0.6647549168965331,1000,1478.09140055002,-453.5675933504072,1546.1169910836632,-17.059171924208485,1629.2905550695132,4.085939499267704e-06,21.37457307763592,6.836511106512096,527.2605343638111,0,0.003,221.58497229884435,Heavy contamination,Unsafe,1478.09140055002,453.5675933504072,3.2588117454080323,7.344148472202148,3.0,7.39651353255921,-5.388601791289793,0.0006467815862358902,-0.29773871774121463,-0.29335916749256125,0.9560023006499887,146.12750624221238,77.12421234633067,0.006657182634742327,1.0537951296470136
Cu,2.7473542283726777,100,327.22138162009537,-108.44442701900547,344.7231154721779,-18.33571092297887,375.2522691330301,1.0808700805911896e-06,21.684091374933644,7.397855321890434,569.8537500876362,2,2.0,1.3736771141863389,Low contamination,Unsafe,327.22138162009537,108.44442701900547,3.017410766158879,5.8456382103912645,2.0,5.930259846963252,-5.96582488957148,0.0029008788651360626,-0.32001852629986965,-0.31458414638213567,0.9492295901651102,160.41577077841131,77.02958833547278,0.000405598950379845,1.0885613766223565
Cu,2.96816693839859,1000,372.98224013405166,-135.873700000093,396.9602169073504,-20.01617635262458,403.6449007447224,3.683040086846136e-06,30.901108478439795,7.998918134372804,533.9781735716814,2,2.0,1.484083469199295,Low contamination,Unsafe,372.98224013405166,135.873700000093,2.7450657495236483,5.9863520427691315,3.0,6.003009894218228,-5.433675652796211,0.0025191441293243716,-0.3493481810131285,-0.34228543368567743,0.9395960205783163,247.17543698041328,66.75629935632469,0.0014866403502938423,1.016839682042786
Cd,0.7914460724780664,1000,1211.0029288586747,-327.6053778739005,1254.5331312150306,-15.137555406388442,1297.0160501318526,2.8771291124809657e-06,34.164983536224376,7.420283765125056,546.5865244035045,0,0.003,263.8153574926888,Heavy contamination,Unsafe,1211.0029288586747,327.6053778739005,3.6965294547793066,7.135315567110496,3.0,7.168592262466363,-5.540889727570956,0.0007971092792349698,-0.2642001825445466,-0.2611372866307729,0.965301671774745,253.51387266961058,73.66113502272937,0.003731682637189425,1.0338635288767886
Cd,0.4759901039506004,10000,2138.758771021456,-641.358624014051,2232.8524279984126,-16.692632529775622,2312.9240139401286,2.3870402876802745e-06,29.16122742431464,7.523362711960637,446.83373723932846,0,0.003,158.66336798353345,Heavy contamination,Unsafe,2138.758771021456,641.358624014051,3.334731444994595,7.711482920150226,4.0,7.746700069677781,-5.621958350670959,0.00044785763154799187,-0.291341398470095,-0.28723735432394054,0.9578594376425923,219.39049103909267,59.39282130709446,0.00552104280361826,1.0358606708337006
Cu,1.8427140045541404,100,611.2046169568403,-187.8584462029491,639.4230834112451,-17.085213876341307,661.2251925418468,4.449617409172357e-06,30.737750232902165,7.876730030380519,474.2533848230142,2,2.0,0.9213570022770702,Safe,Safe,611.2046169568403,187.8584462029491,3.2535381256868487,6.4621290257747,2.0,6.4956056680951,-5.3515797376039735,0.0015639097585647935,-0.2981932355495791,-0.2937936572460708,0.955868864940154,242.11296032583627,60.209424841731426,0.0029421991281175456,1.0340965312250787
Pb,1.6063734523833373,10,657.2803930301645,-215.7599595380985,691.787449439327,-18.173025720278535,728.8161771272701,4.417070770630123e-06,31.4295461689573,6.227302522623367,429.4602691423786,1,0.01,160.63734523833372,Heavy contamination,Unsafe,657.2803930301645,215.7599595380985,3.0463501867271012,6.540723241378775,1.0,6.592792690278008,-5.354767331685957,0.0014455307057233034,-0.31717913386847446,-0.3118876465783897,0.9501189903963574,195.72129214285536,68.96409280153237,0.0032192326331512513,1.0535261628653427
Hg,0.157449715595736,10000,6365.421633863636,-1850.9133321125355,6629.062734644404,-16.213175255795328,7057.304607410122,1.0892068195945743e-06,23.942214118294125,7.409568586895453,501.1530884669611,3,0.006,26.241619265956,Heavy contamination,Unsafe,6365.421633863636,1850.9133321125355,3.439070605534533,8.799369545374116,4.0,8.861960161055451,-5.962491105648049,0.0001508508879805451,-0.2829732904165023,-0.27921191972424775,0.9602295058390469,177.40147763163696,67.6359335259631,0.0076868643063473146,1.0646006667770092
Cd,0.1994267018182552,10000,4964.979989454263,-1510.960557480737,5189.800391339127,-16.926242391854096,5458.65173896212,3.4380204897977247e-06,20.678444463803224,7.7016119159348975,491.1454801360493,0,0.003,66.47556727275173,Heavy contamination,Unsafe,4964.979989454263,1510.960557480737,3.2859759077558017,8.554643182253981,4.0,8.605140282631789,-5.463565236629403,0.00019268563809672393,-0.2954186597284942,-0.2911403991572137,0.9566803374056447,159.25735428542492,63.77177731535404,0.01876695652522175,1.051803793469708
Hg,0.2095799709383494,10,4729.105770551274,-1427.3086896775037,4939.802777914344,-16.794531152604208,4856.589017199543,2.471328897283826e-06,20.02809115878753,7.908757200441786,599.4325628558913,3,0.006,34.92999515639157,Heavy contamination,Unsafe,4729.105770551274,1427.3086896775037,3.3133027247360824,8.505283102630031,1.0,8.488297506806695,-5.606893754952933,0.00020243723180017563,-0.29311986494170167,-0.28894042006270826,0.9573470810808302,158.39731016316534,75.79352198934787,0.012002228780436488,0.983154436633011
Pb,0.9308584874811224,10000,1136.75809205862,-332.7106908918647,1184.4472819397645,-16.31389910327588,1249.541654950086,2.662644006001797e-06,25.25973924431028,6.421938579423399,522.2417305631085,1,0.01,93.08584874811224,Heavy contamination,Unsafe,1136.75809205862,332.7106908918647,3.4166563419047584,7.07787543546545,4.0,7.131332060398701,-5.574523818751006,0.0008442756509698429,-0.28473125319031456,-0.2808995351375924,0.9597371781688383,162.21649395921142,81.32150814321196,0.003327084597802412,1.0549575941469187
Pb,0.9444621806839852,100,1097.7710957534127,-317.32706941113827,1142.71512095216,-16.1227245947365,1134.8985705656037,4.328162956875105e-06,23.62196342298824,7.007858015448488,557.2889646388846,1,0.01,94.44621806839852,Heavy contamination,Unsafe,1097.7710957534127,317.32706941113827,3.4594309832661922,7.042037120782365,2.0,7.035179308820881,-5.363596066314435,0.0008751087490343886,-0.28139462857042036,-0.2776956947473729,0.9606690903317198,165.53936571441915,79.52343830751768,0.004912025952932553,0.9931596683685813
Pb,0.8504116265748649,1000,1173.9501626686792,-333.02640769629005,1220.272745189744,-15.837588972400953,1203.56558803673,2.2393590861107133e-06,20.934765875737785,7.361109695288963,466.8029341515309,1,0.01,85.0411626574865,Heavy contamination,Unsafe,1173.9501626686792,333.02640769629005,3.5250963152920924,7.107648827699213,3.0,7.093874273072841,-5.649682367104259,0.0008194889248662908,-0.27641807314594197,-0.2729114527953394,0.9620391566527514,154.10310805649794,63.414750412816886,0.002695215535300235,0.986308669746285
Cd,0.1378838706727257,100,7231.584418446213,-2133.3231553784785,7539.68705493723,-16.436101148726646,8580.485665937209,4.772195242550481e-06,22.692924387405,6.494935459002675,566.3090662685593,0,0.003,45.9612902242419,Heavy contamination,Unsafe,7231.584418446213,2133.3231553784785,3.389821368699225,8.928068578195164,2.0,9.057362332030626,-5.321190800909662,0.00013263149951894026,-0.2868640812361022,-0.28294584905636233,0.959135885316452,147.38907927222328,87.19240857065053,0.040947752873758146,1.1380426804740247
Pb,0.5268109021001207,10,1796.9239295741154,-528.9540257630204,1873.1598890770076,-16.40265711936754,2014.333760538372,1.718535305488563e-06,21.867483474019217,7.200945726500548,523.0169932975367,1,0.01,52.68109021001207,Heavy contamination,Unsafe,1796.9239295741154,528.9540257630204,3.3971268617884918,7.535915778837083,1.0,7.60854009864863,-5.764588902818732,0.0005338572568368482,-0.2862803728086521,-0.2823859451868044,0.9593008797874393,157.46656167156002,72.63170881848546,0.003461703684522737,1.075366695754868
Cd,0.9889501507624284,10,957.630691723704,-308.4098235164445,1006.068169147928,-17.851417584379334,1083.940275833054,3.650889693472711e-06,33.72317570926056,6.515157564995999,539.3984663196877,0,0.003,329.6500502541428,Heavy contamination,Unsafe,957.630691723704,308.4098235164445,3.1050589789969445,6.914798585708301,1.0,6.989280219144353,-5.437482348947052,0.0009939684314293918,-0.31156601299583203,-0.30654962851836054,0.9518546765421995,219.71180333787822,82.79131561375027,0.003957346381378865,1.0774024157329232
Pb,1.1416597006037934,10000,971.4887076692268,-296.5855148032037,1015.7525666814264,-16.976891584097654,1049.5563103775935,3.6884202680550592e-06,22.10400820188753,6.666914041063294,458.8861555898909,1,0.01,114.16597006037934,Heavy contamination,Unsafe,971.4887076692268,296.5855148032037,3.2755770567911,6.924369069181911,4.0,6.957075122254054,-5.433041870741954,0.0009844917284000806,-0.2963026548966199,-0.2919859860873211,0.9564225969353791,147.3655226449422,68.83036929749788,0.0038712047676618022,1.0332795060568485
Hg,0.2229469912218567,100,4421.348360658884,-1320.2478607473877,4614.25787533695,-16.62602049105269,5225.1325959264905,2.008780645711673e-06,28.06472695981519,6.883037393021731,509.7276783391154,3,0.006,37.15783187030945,Heavy contamination,Unsafe,4421.348360658884,1320.2478607473877,3.3488775040715657,8.437123023021998,2.0,8.561426818113544,-5.696851340368342,0.0002167195737682432,-0.29017879907291383,-0.28612355364967085,0.9581927322031221,193.17056508935303,74.05563113485914,0.010496145229974326,1.1323885090717432
Hg,0.3558412772118814,100,2819.715702858199,-804.5501900273432,2932.251294350152,-15.925050930966052,3179.4722266181598,2.299002435868808e-06,28.896589326682463,7.058380197493134,526.8073946827217,3,0.006,59.30687953531357,Heavy contamination,Unsafe,2819.715702858199,804.5501900273432,3.504710753668288,7.983866743571905,2.0,8.064784963685875,-5.6382717040329196,0.0003410348908111847,-0.2779445722931458,-0.27437968620818637,0.9616214368431567,203.96311387854695,74.63573509332745,0.007309614393772372,1.0843109636419184
Cu,1.4365077757301283,10,746.5048732578725,-251.9075715458477,787.862266135318,-18.646932564281336,861.3426844503684,4.339193970319762e-06,28.152341865629506,6.898731743250301,517.8189351633162,2,2.0,0.7182538878650642,Safe,Safe,746.5048732578725,251.9075715458477,2.9634078430986888,6.670591737971326,1.0,6.7596527374294,-5.362490860727793,0.0012692573854361715,-0.3254503686440585,-0.3197355456322638,0.9475068236478503,194.21545447525267,75.06001890780703,0.0037375329827460764,1.093265563630048
Hg,0.4774825327776014,100,2031.5713156232475,-585.4198645824696,2114.237079494854,-16.07492458604601,2181.323503641644,4.04722101981981e-06,21.48584651323982,6.986391039575858,583.0387422849133,3,0.006,79.58042212960022,Heavy contamination,Unsafe,2031.5713156232475,585.4198645824696,3.4702807993519746,7.656922179522087,2.0,7.6881454155509745,-5.392735784442028,0.0004729838529927084,-0.2805603610362894,-0.276894143168817,0.9609004284934036,150.10852555780087,83.45349392822648,0.008828298334965456,1.031730795375979
Cu,2.5726900288311043,10,397.93373020520494,-115.78183167063314,414.4353823939695,-16.22275465127638,474.3379519603387,2.316383521259038e-06,24.781975426258267,6.597177512576585,579.6545328985108,2,2.0,1.2863450144155522,Low contamination,Unsafe,397.93373020520494,115.78183167063314,3.43692723167291,6.029327084497326,1.0,6.164026028865528,-5.635002085595867,0.0024129213925247572,-0.28314048240799733,-0.2793724585044453,0.9601828104216311,163.49109099933656,87.86401937883548,0.0010987486154286899,1.144540191571482
Hg,0.0902349510405167,100,11129.076112419636,-3321.966223021301,11614.292690599965,-16.62006652426592,12955.271341512816,3.135826187739736e-06,20.7690549869473,6.317930188045262,594.1968115753741,3,0.006,15.039158506752782,Moderate contamination,Unsafe,11129.076112419636,3321.966223021301,3.350147281839152,9.3600778442499,2.0,9.469335223381021,-5.503509544992666,8.610080929071682e-05,-0.29007488274893034,-0.28602398023858455,0.9582224599373977,131.21743947920632,94.04928414778298,0.04062547914198999,1.115459347085084
Cd,0.4758226982064355,100,2102.248120622032,-632.714330519328,2195.3985024827234,-16.750236433879046,2461.2904309181104,1.246721185012382e-06,25.93504871144474,6.094699954653679,533.4856012013979,0,0.003,158.60756606881185,Heavy contamination,Unsafe,2102.248120622032,632.714330519328,3.3225865437458912,7.694574253599132,2.0,7.808847265228985,-5.903882450982673,0.0004554981698624047,-0.2923467762587028,-0.28820021959740183,0.9575701715404513,158.0663402055832,87.53270958097224,0.003068542922693863,1.1211132867830487
Hg,0.4456032384029741,100,2387.569013962992,-733.119356791424,2497.5887947655606,-17.069461478422273,2469.7941534205493,1.834983529594517e-06,22.82898396907388,6.391957444983335,594.3828260251369,3,0.006,74.26720640049568,Heavy contamination,Unsafe,2387.569013962992,733.119356791424,3.256726195866917,7.8234813693825185,2.0,7.812294897549132,-5.736131219125136,0.00040038616528685454,-0.2979183043408077,-0.2935308479634011,0.9559496018587417,145.92189404252701,92.98917132163375,0.004532031593015542,0.988871410135947
Cu,2.8894640445828204,10,262.6549803433426,-63.77903851497613,270.2876328155924,-13.648647683046836,276.88894755077945,2.9432822354415967e-06,28.424487999265697,7.163887283011566,566.4956000063818,2,2.0,1.4447320222914102,Low contamination,Unsafe,262.6549803433426,63.77903851497613,4.118202256648156,5.603179633722038,1.0,5.627221564639743,-5.531020561379433,0.0036997623220096218,-0.2382138405138627,-0.23596728363258224,0.9717609999660721,203.6298281040544,79.07656521490675,0.0008149623205163291,1.0244232955292722
Cu,1.9348030224997397,10000,569.7849058334568,-157.8468512079246,591.2448455182488,-15.484266157472796,602.3340508743044,1.3438949411168464e-06,30.392125907736503,7.572230895606265,454.1664280679919,2,2.0,0.9674015112498698,Safe,Safe,569.7849058334568,157.8468512079246,3.6097324810065103,6.383920139781518,4.0,6.4024710248854815,-5.871311640029811,0.0016913466689451988,-0.27025142670303104,-0.26697374599446316,0.9637038024983008,230.13619478171796,59.977889510942006,0.0008094736838323948,1.0187556905385224
