Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target
Hg,0.1701627215762396,10,5887.559069863293,-1749.109744453161,6141.883807047357,-16.545932860528698,6339.663428819682,2.068243760957441e-06,21.64145607253969,7.659836061973918,505.1081462251432,3
Cu,2.757259972710316,1000,311.3912607707263,-82.34598760986204,322.09529484273133,-14.812531995179087,357.2789252148348,2.7605768261517475e-06,24.057036584247637,7.785312390670961,418.2132711974945,2
Cu,2.594852043213856,10000,440.4194974176935,-137.27184923766382,461.3164795439045,-17.311437376843788,482.3423438681398,4.183892974209205e-06,20.69953850692385,6.373668812589166,516.5772003094436,2
Cu,2.3169036693168508,1000,484.6790693210627,-123.76147453645598,500.230649618123,-14.324232289114924,496.5617673631306,3.4387742774961544e-06,26.48521607507197,7.239328303239417,522.3475811684943,2
Cd,0.8655235561848177,10000,1181.9703664280023,-357.17179223099635,1234.7573187794628,-16.813944020112096,1401.3285119994418,1.442345375855819e-06,32.4116860396942,7.834723970130553,545.7418496950705,0
Hg,0.4402823904319111,100,2289.352633067614,-703.839033406972,2395.104353359344,-17.08953264566785,2497.2700794107936,3.510930942249064e-06,20.36995532447016,6.927463471862642,552.2423030330948,3
Cu,2.4167259534300696,10,501.84235858047407,-165.7321215522091,528.5006045217066,-18.275670622275705,575.5617003129114,1.7469851383893076e-06,30.12985290210749,6.207087143905568,554.1545376421215,2
Cu,2.674026656727344,10000,373.9521664969295,-131.76046667527416,396.4858678518483,-19.409694053893386,401.4132551744341,3.040863736313617e-06,33.98743811770609,6.91562730016925,532.6888787277932,2
Cd,0.7277243155023553,10,1315.053039546695,-399.9641121960821,1374.531115641185,-16.91676910487616,1320.0189108988927,3.116413070641754e-06,23.553917922667736,6.751589804576114,443.16223728373166,0
Cu,2.3602815435206006,1000,446.15196518754334,-109.17110398953916,459.3146045870975,-13.74980766723027,455.1223286058176,4.50481344889994e-06,30.40452261091472,7.155315992132014,480.84715116789584,2
Cd,0.6567502403936659,100,1626.95120510702,-504.1872651527162,1703.283600032995,-17.218050934074125,1788.416181137762,2.8499770960497528e-06,34.626528516503,6.877317368814207,555.2259945228798,0
Pb,1.629074959336462,10,563.1073209600752,-165.1626810676605,586.8292478534884,-16.346722519569646,640.8121170999485,2.117769688943577e-06,34.43417090228695,6.034691853707436,590.6853966801626,1
Cu,1.3172102105861474,100,741.1071291451652,-235.46592565609785,777.6142867867537,-17.62618944152246,790.7220765260929,1.9238653928641262e-06,23.52393789543715,7.987995466827343,415.7893929673244,2
Pb,1.8213061387983929,10,569.8788161821016,-176.16982568005923,596.4877807744732,-17.178240512424132,649.1476441389962,4.497007506737345e-06,21.50496579818103,7.087080475461142,507.107335559439,1
Cd,0.8846591749707088,1000,1127.6835839865837,-368.5058994356801,1186.3670863235063,-18.096423501750824,1285.2515610648252,1.6840434176729136e-06,22.22423806843874,6.947261510969219,462.5044542648613,0
Hg,0.0631612773655516,1000,15783.370193504705,-4739.421822634542,16479.590221788807,-16.71393271406842,18005.46639707586,2.7034742435325752e-06,30.530535027232133,7.909234743008108,445.078778863366,3
Cu,2.6516335011295253,100,433.218917043012,-133.83978270900283,453.4222287443716,-17.16814733220814,475.8928738867682,1.748692459707788e-06,30.886383131799136,6.311720735174154,501.162136703943,2
Cd,0.2159828807261006,1000,4745.998620266036,-1412.9938271990968,4951.873833133258,-16.579488752509707,5614.408301501468,4.093216160457502e-06,30.113548424422987,6.3784752050904965,521.2178681113073,0
Hg,0.2008034844166139,10000,4989.7998380345125,-1492.4743331452462,5208.22254312799,-16.652189698048556,5477.998379271858,2.897490559898476e-06,25.04117581613357,7.616029498125567,401.9544462838962,3
Hg,0.3845787153312235,10,2555.044493509712,-790.4811905519545,2674.530402973714,-17.191052834892538,2785.1340141622463,2.4045747622272483e-06,22.54665409637183,6.521662160050018,556.0413144402382,3
Pb,0.7411398440724624,1000,1271.8249996112932,-359.8635350025171,1321.75663170675,-15.798887837081972,1322.5405016234313,2.4443985625058675e-06,28.7114163792838,7.598454212583054,563.9764262518895,1
Cd,0.836170321707156,10000,1208.827396429073,-358.44215812428195,1260.8506870673798,-16.516172198743536,1283.2077760784969,4.408856826891918e-06,27.255206686368,6.543066965817005,593.1021649135866,0
Hg,0.4244603800809838,100,2411.126356811153,-719.3700366997963,2516.152530791981,-16.61270161054404,2431.5411189537745,3.2150958171777527e-06,30.932512206834552,6.066375260450003,436.128746644939,3
Cu,2.0149354675216724,10000,520.0521972848362,-156.19930625315362,543.003233116298,-16.71780478965736,585.9464815853528,3.871471404525055e-06,26.62040118028432,7.034029447773432,518.9105124721896,2
Cu,1.0127717434336672,100,987.2691249285156,-306.5358864229991,1033.762339564685,-17.248977084803865,1036.3434582125874,4.5881540650027386e-06,25.079595420297025,6.3933728682537225,485.3250746952789,2
Pb,0.9305571997623692,100,1045.1613843178502,-309.1923685003805,1089.9368055112554,-16.479912403899135,1108.7396496829656,4.606966704162569e-06,24.402178660385218,7.515692585864942,466.9655703110701,1
Hg,0.327617113269084,10,2997.735421607627,-889.8088577637164,3127.0077488416664,-16.532311186373622,3459.875020624162,2.314036217351453e-06,23.1720548007462,7.282399266464296,513.1266902875009,3
Cd,0.9830675602246812,10,1058.961651883109,-352.62640939184377,1116.1295465847982,-18.417377464813043,1128.264588813469,4.809805052585541e-06,23.98619564279992,7.847205335955835,556.47661864471,0
Cu,2.2636270540333365,10000,487.457466194679,-157.0124566053256,512.1207795805359,-17.854006017263803,511.0695053633762,1.0995035280584217e-06,21.42245658266152,7.565976714531471,404.610556689042,2
Hg,0.1669116114788719,10,5913.908437967346,-1779.2714707982757,6175.768776391975,-16.744554671165155,6113.866847788463,2.507342244064663e-06,25.202855163933343,6.361551909681454,593.8800225132373,3
Hg,0.3353025663948251,10,3061.872939165104,-913.4384696356456,3195.220764423307,-16.611247211962993,3536.3765338302323,4.583195430035367e-06,20.548547185444374,7.600316473329593,561.9763171411421,3
Pb,1.3099780695737833,10,792.0751191085399,-213.75631561401943,820.4113338903162,-15.10256533290768,812.6225390578545,2.098547519267932e-06,22.7962077074949,7.283474089628046,550.2307407291157,1
Cu,2.5596907903022874,10000,460.65191961235087,-153.6303921756409,485.594983955338,-18.443875975139637,502.4564277504804,2.0923258012852737e-06,31.201556669291435,7.33790328352125,552.0774764361007,2
Cu,1.2139612776539168,1000,756.643116293511,-236.9521718244101,792.8777567611922,-17.388594093535115,833.3561528478468,2.2104891403275547e-06,24.88203483014934,7.664525771940298,477.8121419237305,2
Cd,0.7849251122518252,10,1205.715680773231,-371.9653864449003,1261.787839367443,-17.145085433624622,1371.4750400793323,3.449253539387689e-06,30.02355525466016,7.14764813837788,550.3241101689628,0
Cu,2.0825331573522208,10,472.73596589491376,-157.85134157056495,498.39375947760846,-18.46468838614292,532.6111416361105,2.7533311024574155e-06,30.75326263395916,6.932007028706026,477.3540417205915,2
Cd,0.9666928034730952,10000,1059.594010298645,-324.82193299183865,1108.26384711102,-17.043088386696706,1231.4009641142434,3.90693934541337e-06,28.717780140981706,7.273282070717456,579.7413659149586,0
Cu,1.6837443320773722,1000,683.7324383317086,-189.7036870997532,709.5615097553311,-15.50683964964107,689.8520397391541,4.579642570258664e-06,34.380466120480975,6.595914857916718,435.444476661294,2
Pb,1.4489328397009222,10,725.4670592595072,-238.7168276851391,763.733054077597,-18.213925317250435,768.4786554296005,3.696797499771443e-06,20.3215979993467,6.365194262174199,458.4694848430303,1
Cu,2.864056211020035,100,337.0210945505982,-92.5500404621214,349.4978228281595,-15.355582012714803,355.90331601672733,1.8178668807903024e-06,31.07978975882213,7.233175676142492,510.26750853981525,2
Cd,0.1922587551916113,10000,5150.005136055096,-1579.0395854168955,5386.642638388724,-17.046027772368518,5300.402698805142,4.73072760944201e-06,34.38179965910612,6.467696738170956,463.8422071774545,0
Cd,0.943505638512806,10,1121.3771074589763,-347.639892166537,1174.0273045200531,-17.22404165773015,1186.2326822288917,2.057971493389914e-06,32.93407594029409,6.159830218693213,484.84744905905467,0
Pb,1.53182858345122,10,604.5792869491263,-187.9635720890976,633.1243311075696,-17.270458289685823,642.034825498344,1.599577181312633e-06,22.5183903770752,6.001108369170508,498.4845378797189,1
Cu,1.1356741182103438,100,961.9577147890716,-255.0901209784402,995.2053129194036,-14.851761539752994,1062.3638716650078,1.3598691154438435e-06,24.90230459377598,7.2166388028001345,571.2706697627018,2
Cu,1.6019271338936325,100,610.0288864521551,-188.5047120307003,638.4898345031295,-17.1716450979828,691.0046672946935,3.2535349626646624e-06,22.58677759814698,6.724297566960473,504.63845072173854,2
Pb,1.5622581329679224,10000,719.628187704941,-259.91332578050066,765.1272217466703,-19.858566342407865,774.4783220937194,1.4550498499226073e-06,29.019625457220563,7.504621941346912,472.4919697229121,1
Cu,1.1347012029375434,10000,915.2358390813064,-314.5485298616169,967.7796333757842,-18.96683635676589,1046.9328272513312,1.5551035364505231e-06,30.682819729692383,6.7503527966262045,449.5472328070232,2
Cu,2.1643409203525463,100,455.18464468819656,-135.87480167952535,475.0316015712745,-16.62061687593402,485.78810472776325,2.2001219223819865e-06,24.756106540445877,6.972006896476453,481.7351957584394,2
Cd,0.4112947512576611,10000,2405.376550265068,-709.3375479637223,2507.78709333872,-16.430612961123067,2545.0248603325954,2.1266120387378554e-06,28.09259860976443,6.81416994563077,503.147220882874,0
Cu,2.241831035534954,100,429.0185530355349,-121.19644875811542,445.8088133272856,-15.774826101593098,475.4544963643139,3.4169580413285694e-06,30.36380855106793,7.301149582218692,549.2229714406473,2
Cu,1.0914840676250257,10,937.5996156389584,-277.9284825756677,977.9249872424448,-16.511169195301846,942.0469057003714,4.266981117890726e-06,26.320097249165727,6.712278324029937,424.2097552344677,2
Pb,1.8073052092285644,100,557.1677997358422,-143.90514797063932,575.4516910001491,-14.481854330712272,566.0589858274435,4.04539862481157e-06,32.81023295683189,7.927535299884617,444.3218376478302,1
Pb,1.9602334537660957,100,480.45274853582254,-154.92764897548938,504.81424305649176,-17.87252785285655,520.6156717399045,2.049937818865907e-06,31.573249029317257,7.87229397319706,475.93080317373466,1
Hg,0.4859950348785611,1000,2049.352619615046,-596.9075747639772,2134.5127810190465,-16.23906722230592,2435.8247466468506,1.98124199194392e-06,20.96998315775856,7.696055805314563,472.0796810239029,3
Cd,0.7746866485686322,100,1294.7733520949112,-421.07230332900167,1361.5211779204478,-18.015006011209376,1481.612197247678,4.8631661204278704e-06,29.316879486362435,7.840600541145497,478.3496175210423,0
Cu,1.260172480261264,100,687.1054616600678,-224.23059515678167,722.7677879149426,-18.073620934188483,699.2159111043076,1.0329449663678403e-06,23.529883264396243,6.898279376918782,558.7042529280649,2
Cu,2.5165263918580454,1000,420.2815480340654,-162.22529230885593,450.5037459140647,-21.106186632838924,491.4199169421973,4.518882132240864e-06,28.36277397000913,7.072860793578984,464.8308805924346,2
Hg,0.0610641124064606,10000,16327.244765533673,-4903.670335673497,17047.72431718119,-16.716939670822466,18718.53555027541,1.7989140764896198e-06,34.3533266394945,7.484185185116489,500.3796360805329,3
Cu,1.0442471030579945,1000,899.9611262529703,-270.91356222121794,939.8532794866996,-16.75326944084897,1009.9267509233102,4.789137292359072e-06,33.18593006828375,7.392291849877083,524.7814065715793,2
Cd,0.3912491972345872,10,2471.548569994732,-739.1825411538892,2579.7176517963603,-16.65069766073719,2877.0273487488034,2.3692291393100798e-06,26.06774604672697,7.781357191210942,446.43571003672105,0
Hg,0.2698894356820996,1000,3615.526357442095,-1083.4202401748855,3774.364881430929,-16.681248509336232,3907.74031860541,2.7614070955730097e-06,24.3727078751653,7.432662054513391,543.7390774295078,3
Cd,0.7933666760270138,10,1192.6788515177257,-376.35472207155226,1250.650118811491,-17.51330542604354,1245.5147753061942,3.828482455777524e-06,23.516086166123884,7.9957694164569215,509.4222639476562,0
Hg,0.3574829194729273,10000,2761.8853996175603,-832.3704367735324,2884.588619653626,-16.771631033258462,3044.7153841459967,3.350676205893042e-06,27.987723046347803,6.697011599663182,489.3562326062756,3
Hg,0.2506562178695367,1000,4087.1909586133,-1256.1062209561048,4275.8546245744765,-17.083633339102935,4535.835170847519,2.2717573188272915e-06,21.713726798870844,7.665995484478836,561.9568053476628,3
Pb,0.9104399994224988,1000,1072.0760357939114,-294.3582312355284,1111.752578058489,-15.353259951642553,1187.5013963674523,3.2153236634712946e-06,28.239125121923728,7.395269645665328,448.6990518370364,1
Cd,0.99741205014194,10000,1011.482170033656,-309.51717246805686,1057.779306069378,-17.014298644448967,1125.7945830007443,3.922827537451545e-06,20.02000459236188,7.382772890430037,576.6351941228646,0
Cu,1.852362604471946,10,559.8751749273271,-177.74027485907197,587.4111139626859,-17.61277531359682,666.1064413380424,1.1693397836099683e-06,24.85774446118767,6.651671189689997,512.2097470733407,2
Cu,1.902774048659351,1000,532.1017345512321,-127.85171379648796,547.2461207109,-13.510729252520358,628.1190267593845,1.0447972210228164e-06,23.29901470745872,7.571203584846045,521.8349758759316,2
Cd,0.2472614390725022,10,4040.430099696081,-1236.973960579809,4225.539015283444,-17.02192074497903,4748.084794361959,2.8322677562915656e-06,34.56828184941173,7.800752044695198,575.0117928337886,0
Cu,2.5896190974998587,1000,326.39248874441535,-120.429488903964,347.90130569810066,-20.252617813237933,378.7077742312312,1.5273464712140568e-06,30.908634793549684,6.437096923041126,563.5165375698672,2
Cu,2.387364451562977,100,491.4183260790724,-169.34990432109302,519.7801086035525,-19.01469628225618,584.1418983287232,3.6573771658588575e-06,25.244800706933567,7.250993674233408,520.31241376438,2
Cd,0.2986926515098843,1000,3438.2828391424728,-1032.8422793767313,3590.0629598949577,-16.719994516512855,3506.0133263892285,1.8562098249097369e-06,21.39267629795931,6.784269658205551,550.6375407696348,0
Hg,0.0870714705271292,10000,11400.68515721326,-3411.5729145712257,11900.187049174428,-16.659433618851097,12005.202523532544,2.731404427182684e-06,27.75200892035936,7.979096238589754,486.6638980465793,3
Cd,0.7124493718672418,10000,1352.4070786351797,-390.92861422819726,1407.7748711228369,-16.122537903227578,1486.3105116799184,1.790683747497076e-06,23.201718219890637,6.957665631663363,509.4755506999493,0
Hg,0.3445300464265108,10,2888.5139534551045,-815.1142796866319,3001.3204007992704,-15.758618836098512,3377.5592925487044,3.193934342996498e-06,28.046443188475365,6.456640347593885,412.4140273417023,3
Cu,1.5465190539964186,1000,598.3865466786083,-224.50461308759776,639.1156237673761,-20.56524997825454,658.8434198023143,1.4642138375382757e-06,32.53043531268339,6.763715250443665,417.97158360000935,2
Cu,2.9017271245008205,10,369.920620537658,-98.80147437880906,382.8877078705876,-14.953969462309669,425.2633155298512,1.092427411149921e-06,29.23688828152078,7.307676779633253,565.8850808372664,2
Cu,1.3021157835618005,10,731.5672504331029,-230.6127865813755,767.0546911668538,-17.496475006326207,751.8989535937818,1.2045265524267888e-06,29.50682629317503,6.152178742699153,411.93433113649934,2
Pb,1.1485022015639028,100,978.9520485796828,-305.4139175516803,1025.487578887537,-17.32690190639325,1028.3722524403252,4.81703376606124e-06,28.11545433594217,7.207203840442475,433.87982512652144,1
Hg,0.4746271640754195,100,2166.444344066181,-662.3287457849319,2265.42721433053,-16.99952208254915,2483.5147805096217,1.5691448744437437e-06,33.90898448947114,7.862449518357796,559.1665317900884,3
Pb,1.1295909753891835,10000,895.904896001441,-286.94686221659174,940.7359270354782,-17.759596733280866,925.4220970215324,3.833913012547341e-06,33.978540266309054,7.700725575315701,400.22919012565126,1
Pb,1.4577889214961284,10,737.3196791457885,-187.50540705166756,760.7881353762426,-14.268253088713516,789.1320081469364,1.271704816891305e-06,27.69084801610328,6.135347073315967,456.4808657691729,1
